restaurant_name,city,raw_category,section,menu_name,price,source_platform,source_url,search_keyword,extract_method,scraped_at
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,"Espresso Di Tambah Freshmilk, Syrup Hazelnut Dan Simple Syrup Di Sajikan Dengan Ice Cube",26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,Ice Coffee Latte Pandan,26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,Bubuk Coklat Dan fresh Milk Di Tambah Air Panas Lalu Di Sajikan,26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,Bubuk Taro Di Tambah Fresh Milk Di Sajikan Diseduh Dengan Air Panas Lalu Di Sajikan,26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,"Bubuk Matcha Di Tambah Fresh Milk Dan Air Panas, Lalu Di Sajikan",26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,Bubuk Thaitea Di Tambah Fresh Milk Di Tanbah Air Panas Lalu Di Sajikan,26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,"Creamer Di Larutkan Dengan Single Espresso,di Tambah Freah Milk Di Tambahkan Syrup Gula aren Dan Symple Sirup Di",26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"The Sambas Resto & Spa, Tukad Unda, Bali 2026",Unknown,roti bakar / toast,Minuman,"Creamer Di Larutkan Dengan Single Espresso Di Tambah Fresh Milk, Syrup Hazelnut Dan Symple Syrup",26000,MenuKuliner,https://menukuliner.net/menu/28139/the-sambas-resto-spa-tukad-unda,roti bakar,text_pattern,2026-04-28 03:07:57
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Avocado Coffee. Avocado With Espresso,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Caramel Espresso, Susu Dan Saus Caramel",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Ice Cookies Lotus Perpaduan Susu Dan Lotus Biscoff,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Sweet Strawberry Perpaduan Susu Dan Strawberry Jam,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Sweet Blueberry Perpaduan Susu Dan Blueberry Jam,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Black Cloud Lemon With Cold Drip Coffee,25000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Aren Espresso, Susu Dan Aren",21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Vanilla Espresso, Susu Dan Vanilla",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Apel Espresso, Susu, Dan Essence Apel",21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Almond Espresso, Susu Dan Almond Essence",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Chocolatte Hot/Ice Coklat Dan Campuran Susu,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Greentea Greentea Dengan Perpaduan Susu,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Ice Taro Latte Taro Premium Dan Susu,21500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Lemon Tea Tea, Lemon Slice",18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Sparkling Lemonade Lemon Soda Water,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Spro Sunshine Perpaduan Espresso Dengan Rasa Apel,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Goodbye Sunset Cold Brew, Sympel Syrup, Sauce Manggo",25000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,French Fries Kentang Keju Dan Saus Sambal,17500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Halona Cookies Cookies Choco Chips,7500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Toast,10000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Sandwich Tuna,15000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Halona Cookies Kacang,7500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Pisang Crispy,15000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Dinsum Ayam,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Dimsum Kepiting,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Dimsum Rumput Laut,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Short Black (Espresso) Kopi Arabica Gayo,12500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Ice/Hot Sanger Kopi Espresso Dengan Campuran Susu Kental Manis,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Longblack Double Shoot Espresso Dan Ditambah Air panas/dingin,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Ice/Hot Capucciono Kopi Dan Susu,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Ice/Hot Coffee Latte Kopi Dan Susu,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Caramel 500ml Kopi Arabica, Susu Dan Saus Caramel",50000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Aren 500ml Kopi Arabica, Susu Dan Saus Aren",50000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Avocado Coffee 500ml Ekstraksi Buah Alpukat, Kopi Dan Susu",52500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Avocado Coffee 1Liter Espresso, Avocado Powder, Susu",96250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Aren 1Liter Espresso, Susu, Aren",93750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,"Es Kopi Caramel 1Liter Espresso, Susu, Caramel",93750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Indomie Tumpah Keju Mie+ Telur+keju,21500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Indomie Lantam Mie Extra Pedas,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Nasi Goreng Kampung,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Chicken Crispy Fillet,17500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Indomie Goreng/kuah,10000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Chiken Wing Original,28750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Chiken Wing Bbq Saus Bbq,31250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Chiken Wing Korean Spicy Campuran Saus Pedas Kore,31250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Roti Bakar Coklat/Kejua,15000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Churos,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,,Bakso Goreng,15000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,html_table,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama",Avocado With Espresso,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama","Espresso, Susu Dan Saus Caramel",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama",Perpaduan Susu Dan Lotus Biscoff,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama",Perpaduan Susu Dan Strawberry Jam,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama",Perpaduan Susu Dan Blueberry Jam,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,"Rekomendasi Halona Koffie, Peurada Utama",Lemon With Cold Drip Coffee,25000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Es Kopi Susu,"Espresso, Susu Dan Aren",21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Es Kopi Susu,"Espresso, Susu Dan Vanilla",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Es Kopi Susu,"Espresso, Susu, Dan Essence Apel",21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Es Kopi Susu,"Espresso, Susu Dan Almond Essence",22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Frape/non Coffee,Coklat Dan Campuran Susu,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Frape/non Coffee,Greentea Dengan Perpaduan Susu,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Frape/non Coffee,Taro Premium Dan Susu,21500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Frape/non Coffee,"Tea, Lemon Slice",18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Frape/non Coffee,Lemon Soda Water,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Halona Signature,Perpaduan Espresso Dengan Rasa Apel,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Halona Signature,"Cold Brew, Sympel Syrup, Sauce Manggo",25000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Dessert/ Lightbites,Kentang Keju Dan Saus Sambal,17500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Dessert/ Lightbites,Cookies Choco Chips,7500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Kopi,Kopi Arabica Gayo,12500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Kopi,Kopi Espresso Dengan Campuran Susu Kental Manis,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Kopi,Double Shoot Espresso Dan Ditambah Air panas/dingin,18750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Kopi,Kopi Dan Susu,21250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Kopi Arabica, Susu Dan Saus Caramel",50000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Kopi Arabica, Susu Dan Saus Aren",50000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Ekstraksi Buah Alpukat, Kopi Dan Susu",52500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Espresso, Avocado Powder, Susu",96250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Espresso, Susu, Aren",93750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Drink In Bottle Edition,"Espresso, Susu, Caramel",93750,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Mie+ Telur+keju,21500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Mie Extra Pedas,22500,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Goreng/kuah,10000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Saus Bbq,31250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Campuran Saus Pedas Kore,31250,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Halona Koffie, Peurada Utama, Banda Aceh 2026",Unknown,roti bakar / toast,Main Course,Coklat/Kejua,15000,MenuKuliner,https://menukuliner.net/menu/43833/halona-koffie-peurada-utama,roti bakar,text_pattern,2026-04-28 03:07:58
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Song Of Fire Es Kopi Susu Dengan Gula Aren,20000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,"Chicken Katsu With Mushroom Sauce Nasi, Chicken Katsu, Saus Jamur, Salad",28000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Ice Red Velvet Red Velvet Premium Dengan Racikan Susu Yang Manis Dan Gurih,25000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Ice Greentea Greentea Premium Dengan Racikan Susu Yang Manis Dan Gurih,25000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,"Ice Cafe Latte Espresso Full Arabica, Steamed Milk, Ice",25000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Needle Es Kopi Susu Rasa Pandan,25000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Chicken Karaage With Blackpepper Sauce Rice Bowl Ayam Kaarage Dengan Saus Lada Hitam Dan Salad,23000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,"Ice Americano Espresso, Water, Ice",20000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,"Diwa Booster Espresso, Tonic, Lemon",20000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Song Of Ice Kopi Susu Double Espresso Dengan Krimer Kental Manis,20000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
"Diwa Coffee, Ratulangi, Bandar Lampung 2026",Unknown,roti bakar / toast,,Longclaw Es Kopi Susu Salted Caramel,25000,MenuKuliner,https://menukuliner.net/menu/50491/diwa-coffee-ratulangi,roti bakar,html_table,2026-04-28 03:08:00
