restaurant_name,city,raw_category,section,menu_name,price,source_platform,source_url,search_keyword,extract_method,scraped_at
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Pangsit Ayam 5 Pcs,16500,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Gyoza 5 Pcs,38000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Pangsit Babi Reguler Mie Babi Dengan Pangsit Ayam Goreng,26000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie babi komplit Mie Babi Dengan Pangsit Ayam Dan Charsiuw Babi,32000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Pangsit Babi Jumbo Mie Babi Dengan Porsi Besar,36000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Pangsit Ayam Reguler Mie Ayam Dengan Pangsit Ayam Goreng,22000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Pangsit Ayam Jumbo Mie Ayam Porsi Besar,28000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Ayam Bakso Mie Ayam Dengan Pangsit Dan Bakso Ayam 2 Pcs,25000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Babi Bakso Mie Babi Dengan Pangsit Ayam Dan Bakso 2 Pcs,30000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Ayam Bakso Jumbo Mie Ayam Dengan Pangsit Ayam Goreng Dan Bakso Ayam 2 Pcs Porsi Besar,31000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Mie Babi Bakso Jumbo Mie Babi Dengan Pangsit Ayam Dan Bakso Ayam 2 Pcs Porsi Besar,40000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,"Bakso Ayam Pangsit Bakso Ayam Dengan Bihun, Sayur Dan Pangsit Rebus",18000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Pork Ribs Large Pork Ribs 330 Gram Served With Rice And Sauteed Veggie,75000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Ayam Bakar,22000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Ayam Goreng,19000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Nasi Putih,7000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,,Sate Babi 10 Pcs Sate Babi,32000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,html_table,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Snack,Pempek Palembang 4 pcs,32000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Babi Dengan Pangsit Ayam Goreng,26000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Babi Dengan Pangsit Ayam Dan Charsiuw Babi,32000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Babi Dengan Porsi Besar,36000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Ayam Dengan Pangsit Ayam Goreng,22000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Ayam Porsi Besar,28000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Ayam Dengan Pangsit Dan Bakso Ayam 2 Pcs,25000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Babi Dengan Pangsit Ayam Dan Bakso 2 Pcs,30000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Ayam Dengan Pangsit Ayam Goreng Dan Bakso Ayam 2 Pcs Porsi Besar,31000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Mie,Mie Babi Dengan Pangsit Ayam Dan Bakso Ayam 2 Pcs Porsi Besar,40000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Bakso Ayam,"Bakso Ayam Dengan Bihun, Sayur Dan Pangsit Rebus",18000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Grilled,Pork Ribs 330 Gram Served With Rice And Sauteed Veggie,75000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Mie Pangsit CW, Di Depan Kings Tattoo Ubud, Bali 2026",Unknown,fried chicken,Grilled,10 Pcs Sate Babi,32000,MenuKuliner,https://menukuliner.net/menu/6754/mie-pangsit-cw-di-depan-kings-tattoo-ubud,ayam goreng,text_pattern,2026-04-28 03:14:32
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Ayam Kremes Ayam goreng kremes, nasi, lalapan, sambal, tahu / tempe",26500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Ayam Kremes Tanpa Nasi Ayam Goreng Kremesan, Lalapan, Tempe2pc, Sambal Hijau/Merah",21000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Ayam Rempah Tanpa Nasi Ayam Goreng Dengan Taburan Rempah Rempah Yang Gurih Dilengkapi Sambal Hijau Mantapp Betull,25000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Berdua Ayam Kremess Dan Minum Ayam goreng kremes 2, nasi 2, lalapan dan sambal, tempe / tahu 2 dan minum2",68000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Ayam Kremes Cabe Ijo Ayam goreng gurih dan kremesan. nasi. sambal ijo. tahu / tempe dan lalapan,26500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Paket Lengkap Ayam Ayam Kremes + nasi dan teh,35000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Paket Lengkap Ayam Penyet Cabe Ijo Dan Minum Ayam penyet plus nasi, sambal cabe ijo, lalapan, tahu / tempe dan minum",35500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Ayam Kremes Cabe Ijo Dan Minum Ayam Goreng Kremes, Nasi, Sambal Ijo, Tahu/Tempe,Lalapan Dan Minum",35000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Tempe Penyet Kremes Dan Nasi Tempe penyet, nasi, sambal, kremesan dan lalapan",13000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Lalapan Telur Ceplok Kremes Telor ceplok kremes, nasi, sambal, lalapan, tahu, tempe",13500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,"Lalapan Telor Dadar Kremes Telor dadar kremes, nasi, sambal, lalapan, tahu, tempe",13500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Tempe,5000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Nasi Nasi Putih,5000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Es Teh,5000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Teh Anget,5000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,,Jeruk Nutrisari Hangat Nutrisari,4500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,html_table,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar","Ayam goreng kremes, nasi, lalapan, sambal, tahu / tempe",26500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar","Ayam Goreng Dg Taburan Rempah Yang Gurih Dilengkapi Sambal Ijo, Nasi Dan Lalapan. Menggugah Selera Makan.",30000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar","Ayam Goreng Kremesan, Lalapan, Tempe2pc, Sambal Hijau/Merah",21000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar",Ayam Goreng Dengan Taburan Rempah Rempah Yang Gurih Dilengkapi Sambal Hijau Mantapp Betull,25000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar","Ayam goreng kremes 2, nasi 2, lalapan dan sambal, tempe / tahu 2 dan minum2",68000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,"Rekomendasi Pawon Kremes, Denpasar",Ayam goreng gurih dan kremesan. nasi. sambal ijo. tahu / tempe dan lalapan,26500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Paket Lengkap,Ayam Kremes + nasi dan teh,35000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Paket Lengkap,"Ayam penyet plus nasi, sambal cabe ijo, lalapan, tahu / tempe dan minum",35500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Paket Lengkap,"Ayam Goreng Kremes, Nasi, Sambal Ijo, Tahu/Tempe,Lalapan Dan Minum",35000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Paket Lengkap,Ayam Goreng Taburan Rempah Yang Sedap Nasi Dengan Sambal Ijo Yang Menggunakan Selera Makan Dilengkapi Tempe Dan Lalapan,35000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Makanan,Ayam Penyet Cabe Ijo,26500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Makanan,"Tempe penyet, nasi, sambal, kremesan dan lalapan",13000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Makanan,"Telor ceplok kremes, nasi, sambal, lalapan, tahu, tempe",13500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Makanan,"Telor dadar kremes, nasi, sambal, lalapan, tahu, tempe",13500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Makanan,Nasi Putih,5000,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"Pawon Kremes, Denpasar, Bali 2026",Denpasar,fried chicken,Minuman,Nutrisari,4500,MenuKuliner,https://menukuliner.net/menu/22036/pawon-kremes-denpasar,ayam goreng,text_pattern,2026-04-28 03:14:34
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,NASI GORENG POUNDSTERLING Nasi Goreng + Telur Di Mix + Sayuran + 2 Sushi Ayam,20000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,SOTO AYAM Soto Ayam + Potongan Telur Rebus + Nasi,21000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Sushi Ayam 500 gram(isi 24 Biji),80000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,AYAM Sambal MERTUA Ayam Goreng +2 Tempe Mendoan + Sayuran + Nasi,30000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,bakso AYAM Bakso Besar + bakso Kecil + 2 Tahu + 2 Krupuk Pangsit,17000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Bakso Dim-Sum Bakso Kecil(6 Biji) + 4 Aneka Dimsum + 2 Krupuk Pangsit,27000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Mix /Campur 500 gram(isi 24 Biji),80000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Bakso MIX Bakso Besar + Bakso Kecil + 2 Dimsum(sushi Ayam + Kembang Tahu)+2 Tahu Bakso + 2 Krupuk Pangsit,25000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,TEMPE MENDOAN 1 Pack isi 5 Biji,10000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Sushi Ayam 4 Biji + Saos,21000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,"SEGO sambel TEWUR Telur Dadar + Tempe Mendoan + Tahu + Sayuran(Terong,Kol,Kemangi)+ Sambel TEWUR+ NASI",20000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Tempe Penyet Sambal Bawang Ijo Tempe Goreng Biasa + 2 Tempe Mendoan + Krupuk + Sayuran + Nasi,18000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Tempe Penyet Sambal Kencur Tempe Biasa + 2 Tempe Mendoan +krupuk+ Sayuran+ Sambal Kencur + Nasi,18000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Nasi Putih 1 Porsi,6000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Nasi PECEL Mawon Sambal Pecel Khas Ngawi(Nasi)+ 1 Tempe Mendoan +peyek +sayuran,12000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,PILIH Lauk Ayam Goreng 1 Potong Ayam Goreng,12000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,PILIH Lauk Telur Dadar Telur Dadar Special,6000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,PILIH Lauk Telur Ceplok Telur Ceplok Special,5000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,"PILIH Lauk Tempe,Tahu Bacem 1 Tempe Bacem Dan 1 Tahu Bacem",7000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,RAWON LOOSSDOOLL(daging Sapi) Rawon Daging Sapi(irisan Daging Sapi Extra Tebal :10 Irisan)+ Nasi,27000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,RAWON LOOSSDOOLL(AYAM) Rawon Ayam (Irisan Daging Ayam Ektra Besar Dan Tebal : 7 Irisan)+ Nasi,24000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Bakso TAHU Bakso Kecil + 1 Kembang Tahu + Tahu Bakso + 2 Pangsit Bakso,18000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,BOOM (bakso Oplos Mie Instan) Bakso Besar (3 Biji)+pangsit Bakso + Krupuk Pangsit + Mie Instan (Mix Telur + Sayuran),18000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,"Mie SOOH (Mie Siomay,Bakso Dan Tahu) Mie Instan (Mix Telur + Bakso(5biji)+Siomay+Tahu)+Tumisan Bumbu + Sayuran",20000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,"Mie KENSO (Mie Kentang Bakso) Mie,Kentang,bakso+Telur+Sayuran+potongan Cabe Rawit+bumbu Rahasia+kentang Goreng",23000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,NASI GORENG EURO Nasi Goreng + Telur Di Mix + Sayuran + Telur Diceplok(mata Sapi)/dadar,16000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,NASI GORENG DOLLAR Nasi Goreng + Telur DiMix + Sayuran,14000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,"Nasi Goreng TKP (Teri,Kacang,Pete) Nasi Di Goreng Mix Telur + Teri + Kacang + Pete + Sayuran",22000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,Nasi Goreng OMAH an Nasi Goreng + Telur Mix Bumbu Uleg + 2 Tempe Mendoan + Sayuran,16000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,MIE GORENG POUNDSTERLING Mie Goreng + telur Di Mix + Sayuran + 2 Sushi AYAM,20000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,MIE GORENG EURO Mie Goreng + Telur Di Mix + Sayuran+ Telur Ceplok(mata Sapi)/dadar,16000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
"SAKANA CAFE , Bali 2026",Unknown,fried chicken,,MIE GORENG DOLLAR Mie Goreng + Telur Di Mix + Sayuran,14000,MenuKuliner,https://menukuliner.net/menu/24870/sakana-cafe,ayam goreng,html_table,2026-04-28 03:14:36
