source_platform,source_type,restaurant_name,city,raw_category,section,menu_name,price,source_url,search_keyword,extract_method,scraped_at
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,KOTA KASABLANKA XXI,Akhir Pekan:,250000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,KUNINGAN CITY XXI,Akhir Pekan:,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,LOTTE SHOPPING AVENUE XXI,Jumat:,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,LOTTE SHOPPING AVENUE XXI,Hari Biasa:,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,LOTTE SHOPPING AVENUE XXI,Akhir Pekan:,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,LOTTE SHOPPING AVENUE XXI,Jumat:,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,LOTTE SHOPPING AVENUE XXI,Hari Biasa:,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,LOTTE SHOPPING AVENUE XXI,Akhir Pekan:,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,HOLLYWOOD XXI,Jumat:,30000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,HOLLYWOOD XXI,Hari Biasa:,25000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,HOLLYWOOD XXI,Akhir Pekan:,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,EPICENTRUM XXI,Jumat:,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,EPICENTRUM XXI,Hari Biasa:,30000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,EPICENTRUM XXI,Akhir Pekan:,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CITY PLAZA JATINEGARA XXI,Jumat:,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,BLOK M XXI,Hari Biasa:,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,PLAZA SENAYAN XXI,Akhir Pekan:,300000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,METROPOLE XXI,Akhir Pekan:,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,SENAYAN CITY XXI,Akhir Pekan:,65000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,AGORA MALL XXI,Jumat:,125000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,AGORA MALL XXI,Akhir Pekan:,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,AGORA MALL XXI,Jumat:,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,GANDARIA CITY XXI,Jumat:,70000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,GANDARIA CITY XXI,Hari Biasa:,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,GANDARIA CITY XXI,Akhir Pekan:,90000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,ONE BELPARK XXI,Jumat:,80000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,ONE BELPARK XXI,Hari Biasa:,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,ONE BELPARK XXI,Akhir Pekan:,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,65000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,75000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,65000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,75000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,85000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,80000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,70000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,70000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,90000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,42000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,46000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,47000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,51000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,28000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,33000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,37000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,33000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,38000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,42000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,34000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,39000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,44000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,39000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,44000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,49000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,38000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,42000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,47000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,CGV Cinemas,Hari Biasa:,43000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Jumat:,47000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema ticket,CGV Cinemas,Weekend/Holiday:,52000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,text_pattern,2026-04-28 03:19:59
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Popcorn,Medium Popcorn:,56000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Popcorn,Large Popcorn:,78000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Popcorn,Large Salty Popcorn:,68000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,French Fries:,50000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,Fried Siomay:,50000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,Hotdog Chicken:,50000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,Hotdog Beef:,50000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,Sausage & Fries:,53000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie drink,Snacks,Fish Ball Satay:,50000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie snack,Snacks,CGV Sampler:,58000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie drink,Snacks,Soft Drink:,36000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie drink,Snacks,Ice Lemon Tea:,38000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
NonaBelanja,cinema_concession,Daftar Menu CGV 2026 dan Harganya Terbaru,Unknown,movie drink,Snacks,Ice Milo:,38000,https://nonabelanja.com/menu-cgv/,menu cgv,text_pattern,2026-04-28 03:20:01
