restaurant_name,city,raw_category,section,menu_name,price,source_platform,source_url,search_keyword,extract_method,scraped_at
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Berdua Bahagia Berbagi Kebahagiaan Dengan Yang Disisimu, Akan Selalu Menyenangkan. Ya Kan?",46000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Kompak Bertiga Bertiga Saling Menguatkan. Untuk Teman Yang Baik, Semangat Kalian harus terus berkobar.",63000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Boba Coffee Milk Kopi Susu Dengan Boba Kenyal Bikin Ketagihan,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Coffee Milk Kopi Espresso Berkolaborasi Dengan Susu Istimewa Bikin Merem Melek,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Coco Milk Coffee Andai Kamu Tahu Segarnya Kopi Susu Menyatu Dengan Haidro Coco, Rasa Kopi Kelapanya Nampol Tenin Sumpah",15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Boba Choco Milk Racikan DarkCoklat Nikmat Diselami Boba Kenyal, Pasti Suka Kan Yang Kenyal-kenyal",14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Choco Milk Racikan Dark Coklat Yang Kental Dan Susu Yang Segar Dan Manis, Begitulah",14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Red Velvet Paduan Racikan Redvelvet Dengan Topping Oreo Redvelvet (Selama Persediaan Masih Ada). Sangat Redvelvet.,15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Milky Honey Freshmilk Dan Madu Murni Berpadu. Susah Bercampur Tapi Sekali Kumpul Rasanya Nikmat Luarbiasa,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Milky Way Hanya Es Dan Susu Saja. Sangat Menyegarkan,11000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Miky Regal Es, Susu, Dan Tambahan Topping Biskuit Regal Premium",13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Milky Oreo Choco Susu Dingin Dengan Topping Oreo Cokelat,13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Honey Milk Madu Kopi Murni, Ditambah Racikan Susu Semata. Sehat Dan Nikmat Pastinya",13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,Big Red Velvet Red Velvet Favorit Dengan Topping Oreo Redvelvet Diatasnya. Super Manis Tapi Tidak Eneg.,17000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,,"Toast Bread Choco Cruncy Roti Toast Dengan Isian Coklat Renyah, Enak, Besar Dan Kenyang.",9000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,html_table,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek",Boba Spesial,5000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek",+ Rp 5.000,25000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek",Matcha Green Tea,15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek",+ Rp 2.000,10000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek","Sangat Pedas (++ Saus Pedas, Cabe Gunting 5pcs)",3000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,"Rekomendasi Kopi Semata, Anggrek",+ Rp 3.000,84000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Paket Semata,Gratis,25000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Paket Semata,"Berbagi Kebahagiaan Dengan Yang Disisimu, Akan Selalu Menyenangkan. Ya Kan?",46000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Paket Semata,"Bertiga Saling Menguatkan. Untuk Teman Yang Baik, Semangat Kalian harus terus berkobar.",63000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Coffee Series,Kopi Susu Dengan Boba Kenyal Bikin Ketagihan,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Coffee Series,Kopi Espresso Berkolaborasi Dengan Susu Istimewa Bikin Merem Melek,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Coffee Series,Gratis,17000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Coffee Series,"Andai Kamu Tahu Segarnya Kopi Susu Menyatu Dengan Haidro Coco, Rasa Kopi Kelapanya Nampol Tenin Sumpah",15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Pop Series,"Racikan DarkCoklat Nikmat Diselami Boba Kenyal, Pasti Suka Kan Yang Kenyal-kenyal",14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Pop Series,"Racikan Dark Coklat Yang Kental Dan Susu Yang Segar Dan Manis, Begitulah",14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Pop Series,Paduan Racikan Redvelvet Dengan Topping Oreo Redvelvet (Selama Persediaan Masih Ada). Sangat Redvelvet.,15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Milky Series,Freshmilk Dan Madu Murni Berpadu. Susah Bercampur Tapi Sekali Kumpul Rasanya Nikmat Luarbiasa,14000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Milky Series,Hanya Es Dan Susu Saja. Sangat Menyegarkan,11000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Milky Series,"Es, Susu, Dan Tambahan Topping Biskuit Regal Premium",13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Milky Series,Susu Dingin Dengan Topping Oreo Cokelat,13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Medium Milky Series,"Madu Kopi Murni, Ditambah Racikan Susu Semata. Sehat Dan Nikmat Pastinya",13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Big And Best For You,Red Velvet Favorit Dengan Topping Oreo Redvelvet Diatasnya. Super Manis Tapi Tidak Eneg.,17000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Big And Best For You,+ Rp 2.000,17000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Food Series,+ Rp 3.000,13000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Food Series,+ Rp 3.000,19000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Food Series,"Roti Toast Dengan Isian Coklat Renyah, Enak, Besar Dan Kenyang.",9000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Kopi Semata, Anggrek, Yogyakarta 2026",Yogyakarta,boba,Food Series,+ Rp 3.000,15000,MenuKuliner,https://menukuliner.net/menu/1076542/kopi-semata-anggrek,coffee boba,text_pattern,2026-04-28 02:55:58
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Chicken Teriyaki Reguler + Iced Tea,71000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,La Croffle 4pc + Iced Salted Caramel Latte Mohon Note Sauce Croffle. Dapat 1,106000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,"Steak Salad 200G Mixed Greens, Topped With Aus, Ribeye Steak",203000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,La Croffle 4pc + Iced Taro Latte Mohon Note Sauce Croffle. Dapat 1,104000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Big Breakfast Burrito,95000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Korte Zilla,52000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Mixed Sampler + 2 Iced Machiatto Latte,191000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Salmon Mentai Don,88000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Salmon Kani Mentai Don + Iced Choco Cheese,104000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Salted Caramel Latte,46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,"Mixed Sampler Fries, Sausage, Chicken Wings, Onion Rings For Share",94000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Avocado Coffee,58000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Salmon Belly Volcano Salmon+ Beef Belly+ Mentai Sauce,74000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Korte Chocolate Can,39000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Strawberry Sundae Can Strawberry Milk Met Chocolate. Taste Like Ice Cream Sundae,42000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Nutty Professor Chocolate Hazelnut. Nutella On Steroids,42000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Strawberry Sundae + Nutty Professor Dapat 2 Cans: 1 Strawberry Sundae + 1 Nutty Professor,84000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Es Kopi Susu Pandan,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Es Kopi Susu Pisang,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Kopi Susu Klepon,44000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Kopi Susu Strawberry,36000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Lychee Ice Tea Shaken Lycee Ice Tea With Lycee fruits,44000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Strawberry Ice Tea Shaken Ice Tea With Strawbery Fruits,45000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,"Green Apple Mojito Lime , Syrup Green Aplle With Soda",46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Strawberry Mojito,46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,"Yakuza Lychee Lychee Fruits,Syrup, Soda With Yakult",46200,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Red Velvet Latte Hot Or Iced: Hot GratisIced Gratis,44000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Black Latte Hot Or Iced: Hot GratisIced Gratis,43000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Taro Latte Hot Or Iced: Hot GratisIced Gratis,44000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Banana Latte Hot Or Iced: Hot GratisIced Gratis,43000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Teh Tarik Hot Or Iced: Hot GratisIced Gratis,33000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Thai Tea Thai Tea Thailand Original,35000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Thai Green Tea,33000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Thai Lime Tea,30000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Matcha Latte Hot Or Iced: Hot GratisIced Gratis,43000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Cappucino Hot Or Iced: Hot GratisIced Gratis,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Cafe Latte Hot Or Iced: Hot GratisIced Gratis,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Cafe Mocha Chocolate With CoffeeHot Or Iced: Hot GratisIced Gratis,48000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Flat White,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Picollo Latte,36000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Machiatto Espresso Traditional Machiatto Espresso With Milk Foam Only. 50ml Only. Hot Only,34000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Machiatto Latte Hot Or Iced: Hot GratisIced Gratis,46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Tella Cino Latte With Nuttela,46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Nut Creme Brulecino,49000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Fluffy Latte Cafe Latte With Ice Cream,44000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Vietnam Drip Hot Or Iced: Hot GratisIced Gratis,42000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Matcha Spro Latte Matcha Latte With Espresso,46000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Mineral Water,15000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Ice Tea,21000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Es Susu Regal,35000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Kopi Susu Regal,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Es Coklat Regal,37000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Es Kopi Lotus,42000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Earl Grey Tea,39000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Jasmine Tea,39000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Green Tea,39000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,English Breakfast,39000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Espresso,25000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Americano Hot Or Iced: Hot GratisIced Gratis,33000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Sparklink Coffee,37000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Filter Coffee,38000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Kopi Hitam Berry,36000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,Nut Furry,33000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
"Pot O Koffie, Grand City, Balikpapan 2026",Balikpapan,boba,,The Night King,36000,MenuKuliner,https://menukuliner.net/menu/40917/pot-o-koffie-grand-city,coffee boba,html_table,2026-04-28 02:56:01
